,State_Name,ind_district,Crop_Year,Season,Crop,Area,Production,Value,X1,X2,X3,X4
10965,Uttar Pradesh,budaun,2010,kharif,Rice,84311.0,158167.0,1.8759948290000001,157.0,135124.0,,
10967,Uttar Pradesh,budaun,2011,kharif,Rice,87728.0,187299.0,2.134996808,2.0,158167.0,,
10969,Uttar Pradesh,budaun,2012,kharif,Rice,83806.0,191329.0,2.282998831,43.0,187299.0,,
10971,Uttar Pradesh,budaun,2013,kharif,Rice,79975.0,176185.0,2.203000938,46.0,191329.0,,
10972,Uttar Pradesh,budaun,2014,kharif,Rice,81242.0,166790.0,2.053002142,176185.0,46.0,,
10974,Uttar Pradesh,bulandshahr,1997,kharif,Rice,14777.0,42533.0,2.878324423,,,,
10975,Uttar Pradesh,bulandshahr,1998,kharif,Rice,21946.0,49298.0,2.246331906,42533.0,,,
10976,Uttar Pradesh,bulandshahr,1999,kharif,Rice,34970.0,79529.0,2.274206463,49298.0,42533.0,,
10977,Uttar Pradesh,bulandshahr,2000,kharif,Rice,45683.0,93141.0,2.038854716,79529.0,49298.0,,
10979,Uttar Pradesh,bulandshahr,2001,kharif,Rice,39615.0,89141.0,2.250183011,5.0,93141.0,,
10981,Uttar Pradesh,bulandshahr,2002,kharif,Rice,39646.0,91108.0,2.2980376330000003,2.0,89141.0,,
10982,Uttar Pradesh,bulandshahr,2003,kharif,Rice,44941.0,102596.0,2.282904252,91108.0,2.0,,
10983,Uttar Pradesh,bulandshahr,2004,kharif,Rice,50510.0,122273.0,2.420768165,102596.0,91108.0,,
10984,Uttar Pradesh,bulandshahr,2005,kharif,Rice,45027.0,102031.0,2.265995958,122273.0,102596.0,,
10985,Uttar Pradesh,bulandshahr,2006,kharif,Rice,46033.0,100444.0,2.18199987,102031.0,122273.0,324.3,
10986,Uttar Pradesh,bulandshahr,2007,kharif,Rice,58105.0,135908.0,2.33900697,100444.0,102031.0,,324.3
10988,Uttar Pradesh,bulandshahr,2008,kharif,Rice,69306.0,160374.0,2.313998788,2.0,135908.0,,
10989,Uttar Pradesh,bulandshahr,2009,kharif,Rice,61431.0,138220.0,2.25000407,160374.0,2.0,,
10990,Uttar Pradesh,bulandshahr,2010,kharif,Rice,74827.0,168885.0,2.257006161,138220.0,160374.0,750.4,
10992,Uttar Pradesh,bulandshahr,2011,kharif,Rice,88300.0,209271.0,2.37,2.0,168885.0,,750.4
10993,Uttar Pradesh,bulandshahr,2012,kharif,Rice,83783.0,216328.0,2.582003509,209271.0,2.0,,
10995,Uttar Pradesh,bulandshahr,2013,kharif,Rice,95669.0,251801.0,2.632002007,3.0,216328.0,,
10997,Uttar Pradesh,bulandshahr,2014,kharif,Rice,107595.0,275551.0,2.561001905,3.0,251801.0,,
10999,Uttar Pradesh,deoria,1997,kharif,Rice,121281.0,234686.0,1.9350599019999999,,,890.279,887.378
11001,Uttar Pradesh,deoria,1998,kharif,Rice,120846.0,206791.0,1.711194413,15.0,234686.0,787.127,890.279
11002,Uttar Pradesh,deoria,1999,kharif,Rice,123788.0,280524.0,2.266164733,206791.0,15.0,761.0260000000001,787.127
11003,Uttar Pradesh,deoria,2000,kharif,Rice,123132.0,300532.0,2.4407302730000002,280524.0,206791.0,635.136,761.0260000000001
11005,Uttar Pradesh,deoria,2001,kharif,Rice,126977.0,247386.0,1.9482740969999999,54.0,300532.0,731.6110000000001,635.136
11006,Uttar Pradesh,deoria,2002,kharif,Rice,128478.0,223404.0,1.738850231,247386.0,54.0,802.538,731.6110000000001
11007,Uttar Pradesh,deoria,2003,kharif,Rice,130793.0,281680.0,2.153632075,223404.0,247386.0,,
11009,Uttar Pradesh,deoria,2004,kharif,Rice,130539.0,213166.0,1.632967925,50.0,281680.0,,
11010,Uttar Pradesh,deoria,2005,kharif,Rice,130793.0,237128.0,1.813002225,213166.0,50.0,731.1,
11011,Uttar Pradesh,deoria,2006,kharif,Rice,121228.0,207785.0,1.7140017159999998,237128.0,213166.0,852.8,731.1
11012,Uttar Pradesh,deoria,2007,kharif,Rice,129723.0,255814.0,1.972001881,207785.0,237128.0,,852.8
11013,Uttar Pradesh,deoria,2008,kharif,Rice,129385.0,278695.0,2.153997759,255814.0,207785.0,,
11015,Uttar Pradesh,deoria,2009,kharif,Rice,118768.0,169244.0,1.4249966319999998,187.0,278695.0,,
11017,Uttar Pradesh,deoria,2010,kharif,Rice,128344.0,256303.0,1.997000249,27.0,169244.0,828.6,
11019,Uttar Pradesh,deoria,2011,kharif,Rice,130611.0,287736.0,2.202999747,42.0,256303.0,,828.6
11021,Uttar Pradesh,deoria,2012,kharif,Rice,132142.0,295337.0,2.2349972,48.0,287736.0,,
11023,Uttar Pradesh,deoria,2013,kharif,Rice,135616.0,333480.0,2.459001888,51.0,295337.0,,
11025,Uttar Pradesh,deoria,2014,kharif,Rice,132892.0,266980.0,2.008999789,34.0,333480.0,,
11027,Uttar Pradesh,etah,1997,kharif,Rice,38760.0,71267.0,1.838673891,,,641.4540000000001,983.873
11028,Uttar Pradesh,etah,1998,kharif,Rice,37560.0,77436.0,2.061661342,71267.0,,687.557,641.4540000000001
11029,Uttar Pradesh,etah,1999,kharif,Rice,37477.0,64489.0,1.720762067,77436.0,71267.0,898.5039999999999,687.557
11030,Uttar Pradesh,etah,2000,kharif,Rice,40199.0,72599.0,1.805990199,64489.0,77436.0,502.305,898.5039999999999
11031,Uttar Pradesh,etah,2001,kharif,Rice,51795.0,77583.0,1.4978858959999999,72599.0,64489.0,616.349,502.305
11033,Uttar Pradesh,etah,2002,kharif,Rice,41099.0,63128.0,1.5359984430000002,1.0,77583.0,489.046,616.349
11034,Uttar Pradesh,etah,2003,kharif,Rice,36048.0,64971.0,1.802346871,63128.0,1.0,,
11036,Uttar Pradesh,etah,2004,kharif,Rice,40518.0,82558.0,2.037563552,5.0,64971.0,,
11037,Uttar Pradesh,etah,2005,kharif,Rice,37875.0,83666.0,2.2090033,82558.0,5.0,317.4,485.9
11038,Uttar Pradesh,etah,2006,kharif,Rice,41564.0,90028.0,2.166009046,83666.0,82558.0,516.1,317.4
11039,Uttar Pradesh,etah,2007,kharif,Rice,30937.0,70784.0,2.288004655,90028.0,83666.0,467.7,516.1
11040,Uttar Pradesh,etah,2008,kharif,Rice,45774.0,101527.0,2.218005855,70784.0,90028.0,,467.7
11041,Uttar Pradesh,etah,2009,kharif,Rice,16367.0,36400.0,2.223987292,101527.0,70784.0,,
11042,Uttar Pradesh,etah,2010,kharif,Rice,21823.0,45872.0,2.102002474,36400.0,101527.0,581.2,
11043,Uttar Pradesh,etah,2011,kharif,Rice,27072.0,69358.0,2.5619828609999997,45872.0,36400.0,,581.2
11044,Uttar Pradesh,etah,2012,kharif,Rice,18727.0,49608.0,2.649009452,69358.0,45872.0,,
11045,Uttar Pradesh,etah,2013,kharif,Rice,19297.0,45001.0,2.332020521,49608.0,69358.0,,
11046,Uttar Pradesh,etah,2014,kharif,Rice,18244.0,40283.0,2.208013594,45001.0,49608.0,,
11047,Uttar Pradesh,etawah,1997,kharif,Rice,41202.0,110865.0,2.690767438,,,708.7560000000001,1020.455
11048,Uttar Pradesh,etawah,1998,kharif,Rice,43453.0,96948.0,2.231100269,110865.0,,741.112,708.7560000000001
11050,Uttar Pradesh,etawah,1999,kharif,Rice,45212.0,113986.0,2.5211448290000003,4.0,96948.0,1045.5339999999999,741.112
11051,Uttar Pradesh,etawah,2000,kharif,Rice,47332.0,94299.0,1.992288515,113986.0,4.0,579.2909999999999,1045.5339999999999
11052,Uttar Pradesh,etawah,2001,kharif,Rice,48308.0,106787.0,2.210544837,94299.0,113986.0,668.2760000000001,579.2909999999999
11053,Uttar Pradesh,etawah,2002,kharif,Rice,38965.0,90273.0,2.3167714619999997,106787.0,94299.0,546.919,668.2760000000001
11054,Uttar Pradesh,etawah,2003,kharif,Rice,42058.0,98652.0,2.345617956,90273.0,106787.0,,
11055,Uttar Pradesh,etawah,2004,kharif,Rice,44493.0,121859.0,2.738835322,98652.0,90273.0,,
11056,Uttar Pradesh,etawah,2005,kharif,Rice,41868.0,107936.0,2.57800707,121859.0,98652.0,366.8,575.4
11057,Uttar Pradesh,etawah,2006,kharif,Rice,31781.0,85046.0,2.676001384,107936.0,121859.0,324.3,366.8
11058,Uttar Pradesh,etawah,2007,kharif,Rice,44284.0,113633.0,2.566005781,85046.0,107936.0,,324.3
11059,Uttar Pradesh,etawah,2008,kharif,Rice,45157.0,125040.0,2.769005913,113633.0,85046.0,754.8,
11060,Uttar Pradesh,etawah,2009,kharif,Rice,37865.0,98260.0,2.5950085830000003,125040.0,113633.0,,754.8
11061,Uttar Pradesh,etawah,2010,kharif,Rice,43727.0,108224.0,2.4749925680000002,98260.0,125040.0,567.4,
11062,Uttar Pradesh,etawah,2011,kharif,Rice,50571.0,136997.0,2.7090031839999997,108224.0,98260.0,,567.4
11063,Uttar Pradesh,etawah,2012,kharif,Rice,49251.0,145734.0,2.9590059089999996,136997.0,108224.0,,
11064,Uttar Pradesh,etawah,2013,kharif,Rice,58263.0,169604.0,2.9110069860000003,145734.0,136997.0,,
11065,Uttar Pradesh,etawah,2014,kharif,Rice,52797.0,136533.0,2.585999205,169604.0,145734.0,,
11066,Uttar Pradesh,faizabad,1997,kharif,Rice,101815.0,230758.0,2.2664440409999997,,,780.16,902.4889999999999
11067,Uttar Pradesh,faizabad,1998,kharif,Rice,104169.0,195720.0,1.8788699130000002,230758.0,,784.041,780.16
11068,Uttar Pradesh,faizabad,1999,kharif,Rice,101251.0,209220.0,2.066349962,195720.0,230758.0,689.942,784.041
11069,Uttar Pradesh,faizabad,2000,kharif,Rice,100564.0,213450.0,2.122528937,209220.0,195720.0,632.95,689.942
11070,Uttar Pradesh,faizabad,2001,kharif,Rice,104185.0,249943.0,2.399030571,213450.0,209220.0,670.37,632.95
11071,Uttar Pradesh,faizabad,2002,kharif,Rice,85292.0,194284.0,2.277868968,249943.0,213450.0,755.388,670.37
11072,Uttar Pradesh,faizabad,2003,kharif,Rice,72165.0,197095.0,2.731171621,194284.0,249943.0,,
11073,Uttar Pradesh,faizabad,2004,kharif,Rice,72651.0,171176.0,2.3561410030000003,197095.0,194284.0,,
11074,Uttar Pradesh,faizabad,2005,kharif,Rice,88399.0,220379.0,2.493003315,171176.0,197095.0,1193.2,969.3
11075,Uttar Pradesh,faizabad,2006,kharif,Rice,72337.0,125866.0,1.739994747,220379.0,171176.0,610.4,1193.2
11076,Uttar Pradesh,faizabad,2007,kharif,Rice,70484.0,149144.0,2.115997957,125866.0,220379.0,,610.4
11077,Uttar Pradesh,faizabad,2008,kharif,Rice,104233.0,247762.0,2.377001525,149144.0,125866.0,,
11078,Uttar Pradesh,faizabad,2009,kharif,Rice,82232.0,189216.0,2.301002043,247762.0,149144.0,,
11079,Uttar Pradesh,faizabad,2010,kharif,Rice,97099.0,214200.0,2.205995942,189216.0,247762.0,835.5,
11080,Uttar Pradesh,faizabad,2011,kharif,Rice,99295.0,236719.0,2.38399718,214200.0,189216.0,,835.5
11081,Uttar Pradesh,faizabad,2012,kharif,Rice,99791.0,253569.0,2.541000691,236719.0,214200.0,,
11082,Uttar Pradesh,faizabad,2013,kharif,Rice,103896.0,272519.0,2.622997998,253569.0,236719.0,,
11083,Uttar Pradesh,faizabad,2014,kharif,Rice,94586.0,207805.0,2.1969953269999998,272519.0,253569.0,,
11084,Uttar Pradesh,farrukhabad,1997,kharif,Rice,13215.0,25031.0,1.8941354519999998,,,643.942,988.705
11086,Uttar Pradesh,farrukhabad,1998,kharif,Rice,11278.0,22788.0,2.020571023,2.0,25031.0,792.283,643.942
11088,Uttar Pradesh,farrukhabad,1999,kharif,Rice,13251.0,28315.0,2.136819863,18.0,22788.0,895.461,792.283
11090,Uttar Pradesh,farrukhabad,2000,kharif,Rice,13743.0,28025.0,2.0392199669999997,19.0,28315.0,554.8969999999999,895.461
11091,Uttar Pradesh,farrukhabad,2001,kharif,Rice,14306.0,30081.0,2.102684188,28025.0,19.0,617.857,554.8969999999999
11092,Uttar Pradesh,farrukhabad,2002,kharif,Rice,9501.0,19468.0,2.049047469,30081.0,28025.0,545.6519999999999,617.857
11094,Uttar Pradesh,farrukhabad,2003,kharif,Rice,12582.0,21304.0,1.693212526,8.0,19468.0,,
11095,Uttar Pradesh,farrukhabad,2004,kharif,Rice,15644.0,35859.0,2.292188699,21304.0,8.0,,
11096,Uttar Pradesh,farrukhabad,2005,kharif,Rice,13144.0,27458.0,2.089013999,35859.0,21304.0,553.9,805.3
11097,Uttar Pradesh,farrukhabad,2006,kharif,Rice,14986.0,34108.0,2.275990925,27458.0,35859.0,699.0,553.9
11098,Uttar Pradesh,farrukhabad,2007,kharif,Rice,13047.0,29734.0,2.278991339,34108.0,27458.0,,699.0
11099,Uttar Pradesh,farrukhabad,2008,kharif,Rice,14975.0,37048.0,2.473989983,29734.0,34108.0,,
11100,Uttar Pradesh,farrukhabad,2009,kharif,Rice,8899.0,19934.0,2.240026969,37048.0,29734.0,762.2,
11101,Uttar Pradesh,farrukhabad,2010,kharif,Rice,14963.0,24075.0,1.60896879,19934.0,37048.0,1016.4,762.2
11102,Uttar Pradesh,farrukhabad,2011,kharif,Rice,14915.0,33469.0,2.2439825680000003,24075.0,19934.0,,1016.4
11103,Uttar Pradesh,farrukhabad,2012,kharif,Rice,15283.0,42471.0,2.7789700969999998,33469.0,24075.0,,
11104,Uttar Pradesh,farrukhabad,2013,kharif,Rice,16524.0,44202.0,2.675018155,42471.0,33469.0,,
11105,Uttar Pradesh,farrukhabad,2014,kharif,Rice,11900.0,33213.0,2.791008403,44202.0,42471.0,,
11106,Uttar Pradesh,fatehpur,1997,kharif,Rice,81838.0,162415.0,1.98459151,,,733.8989999999999,1108.003
11107,Uttar Pradesh,fatehpur,1998,kharif,Rice,89110.0,163432.0,1.8340478059999998,162415.0,,1111.8110000000001,733.8989999999999
11108,Uttar Pradesh,fatehpur,1999,kharif,Rice,89904.0,170543.0,1.896945631,163432.0,162415.0,1101.557,1111.8110000000001
11109,Uttar Pradesh,fatehpur,2000,kharif,Rice,91781.0,162713.0,1.772839694,170543.0,163432.0,811.822,1101.557
11110,Uttar Pradesh,fatehpur,2001,kharif,Rice,97302.0,198290.0,2.037882058,162713.0,170543.0,797.997,811.822
11111,Uttar Pradesh,fatehpur,2002,kharif,Rice,69093.0,114885.0,1.66275889,198290.0,162713.0,718.318,797.997
11112,Uttar Pradesh,fatehpur,2003,kharif,Rice,85350.0,155333.0,1.8199531340000001,114885.0,198290.0,,
11113,Uttar Pradesh,fatehpur,2004,kharif,Rice,86201.0,160017.0,1.8563241730000002,155333.0,114885.0,,
11114,Uttar Pradesh,fatehpur,2005,kharif,Rice,71543.0,120765.0,1.688005815,160017.0,155333.0,540.7,705.1
11115,Uttar Pradesh,fatehpur,2006,kharif,Rice,80582.0,136425.0,1.6929959540000001,120765.0,160017.0,417.2,540.7
11116,Uttar Pradesh,fatehpur,2007,kharif,Rice,84135.0,158258.0,1.881000773,136425.0,120765.0,,417.2
11117,Uttar Pradesh,fatehpur,2008,kharif,Rice,79122.0,182139.0,2.302001972,158258.0,136425.0,,
11118,Uttar Pradesh,fatehpur,2009,kharif,Rice,61678.0,133410.0,2.16300788,182139.0,158258.0,,
11119,Uttar Pradesh,fatehpur,2010,kharif,Rice,63527.0,134105.0,2.110992177,133410.0,182139.0,618.0,
11120,Uttar Pradesh,fatehpur,2011,kharif,Rice,77736.0,182446.0,2.3469949569999997,134105.0,133410.0,,618.0
11121,Uttar Pradesh,fatehpur,2012,kharif,Rice,77164.0,189515.0,2.456002799,182446.0,134105.0,,
11122,Uttar Pradesh,fatehpur,2013,kharif,Rice,86459.0,225226.0,2.605003528,189515.0,182446.0,,
11123,Uttar Pradesh,fatehpur,2014,kharif,Rice,80702.0,157046.0,1.94599886,225226.0,189515.0,,
11124,Uttar Pradesh,firozabad,1997,kharif,Rice,14013.0,31220.0,2.2279312069999997,,,676.923,992.3430000000001
11125,Uttar Pradesh,firozabad,1998,kharif,Rice,19291.0,35053.0,1.817064953,31220.0,,649.594,676.923
11126,Uttar Pradesh,firozabad,1999,kharif,Rice,20570.0,34018.0,1.653767623,35053.0,31220.0,976.19,649.594
11127,Uttar Pradesh,firozabad,2000,kharif,Rice,21506.0,34330.0,1.5962987069999999,34018.0,35053.0,514.521,976.19
11128,Uttar Pradesh,firozabad,2001,kharif,Rice,19184.0,33752.0,1.759382819,34330.0,34018.0,640.601,514.521
11129,Uttar Pradesh,firozabad,2002,kharif,Rice,13947.0,26639.0,1.910016491,33752.0,34330.0,481.409,640.601
11130,Uttar Pradesh,firozabad,2003,kharif,Rice,13865.0,26784.0,1.931770646,26639.0,33752.0,,
11131,Uttar Pradesh,firozabad,2004,kharif,Rice,14649.0,40988.0,2.79800669,26784.0,26639.0,,
11132,Uttar Pradesh,firozabad,2005,kharif,Rice,14433.0,44381.0,3.074967089,40988.0,26784.0,632.9,515.5
11133,Uttar Pradesh,firozabad,2006,kharif,Rice,14989.0,43963.0,2.9330175460000003,44381.0,40988.0,725.7,632.9
