,State_Name,ind_district,Crop_Year,Season,Crop,Area,Production,Value,X1,X2,1_B1_M,1_B1_V,1_B2_M,1_B2_V,1_B3_M,1_B3_V,1_B4_M,1_B4_V,1_B5_M,1_B5_V,1_B6_M,1_B6_V,1_B7_M,1_B7_V,1_B8_M,1_B8_V,1_B9_M,1_B9_V,1_B10_M,1_B10_V,2_B1_M,2_B1_V,2_B2_M,2_B2_V,2_B3_M,2_B3_V,2_B4_M,2_B4_V,2_B5_M,2_B5_V,2_B6_M,2_B6_V,2_B7_M,2_B7_V,2_B8_M,2_B8_V,2_B9_M,2_B9_V,2_B10_M,2_B10_V,3_B1_M,3_B1_V,3_B2_M,3_B2_V,3_B3_M,3_B3_V,3_B4_M,3_B4_V,3_B5_M,3_B5_V,3_B6_M,3_B6_V,3_B7_M,3_B7_V,3_B8_M,3_B8_V,3_B9_M,3_B9_V,3_B10_M,3_B10_V,4_B1_M,4_B1_V,4_B2_M,4_B2_V,4_B3_M,4_B3_V,4_B4_M,4_B4_V,4_B5_M,4_B5_V,4_B6_M,4_B6_V,4_B7_M,4_B7_V,4_B8_M,4_B8_V,4_B9_M,4_B9_V,4_B10_M,4_B10_V,5_B1_M,5_B1_V,5_B2_M,5_B2_V,5_B3_M,5_B3_V,5_B4_M,5_B4_V,5_B5_M,5_B5_V,5_B6_M,5_B6_V,5_B7_M,5_B7_V,5_B8_M,5_B8_V,5_B9_M,5_B9_V,5_B10_M,5_B10_V,6_B1_M,6_B1_V,6_B2_M,6_B2_V,6_B3_M,6_B3_V,6_B4_M,6_B4_V,6_B5_M,6_B5_V,6_B6_M,6_B6_V,6_B7_M,6_B7_V,6_B8_M,6_B8_V,6_B9_M,6_B9_V,6_B10_M,6_B10_V,7_B1_M,7_B1_V,7_B2_M,7_B2_V,7_B3_M,7_B3_V,7_B4_M,7_B4_V,7_B5_M,7_B5_V,7_B6_M,7_B6_V,7_B7_M,7_B7_V,7_B8_M,7_B8_V,7_B9_M,7_B9_V,7_B10_M,7_B10_V,8_B1_M,8_B1_V,8_B2_M,8_B2_V,8_B3_M,8_B3_V,8_B4_M,8_B4_V,8_B5_M,8_B5_V,8_B6_M,8_B6_V,8_B7_M,8_B7_V,8_B8_M,8_B8_V,8_B9_M,8_B9_V,8_B10_M,8_B10_V,9_B1_M,9_B1_V,9_B2_M,9_B2_V,9_B3_M,9_B3_V,9_B4_M,9_B4_V,9_B5_M,9_B5_V,9_B6_M,9_B6_V,9_B7_M,9_B7_V,9_B8_M,9_B8_V,9_B9_M,9_B9_V,9_B10_M,9_B10_V,10_B1_M,10_B1_V,10_B2_M,10_B2_V,10_B3_M,10_B3_V,10_B4_M,10_B4_V,10_B5_M,10_B5_V,10_B6_M,10_B6_V,10_B7_M,10_B7_V,10_B8_M,10_B8_V,10_B9_M,10_B9_V,10_B10_M,10_B10_V,11_B1_M,11_B1_V,11_B2_M,11_B2_V,11_B3_M,11_B3_V,11_B4_M,11_B4_V,11_B5_M,11_B5_V,11_B6_M,11_B6_V,11_B7_M,11_B7_V,11_B8_M,11_B8_V,11_B9_M,11_B9_V,11_B10_M,11_B10_V,12_B1_M,12_B1_V,12_B2_M,12_B2_V,12_B3_M,12_B3_V,12_B4_M,12_B4_V,12_B5_M,12_B5_V,12_B6_M,12_B6_V,12_B7_M,12_B7_V,12_B8_M,12_B8_V,12_B9_M,12_B9_V,12_B10_M,12_B10_V,1_B1_Mn,1_B1_Vn,1_B2_Mn,1_B2_Vn,1_B3_Mn,1_B3_Vn,1_B4_Mn,1_B4_Vn,1_B5_Mn,1_B5_Vn,1_B6_Mn,1_B6_Vn,1_B7_Mn,1_B7_Vn,1_B8_Mn,1_B8_Vn,1_B9_Mn,1_B9_Vn,1_B10_Mn,1_B10_Vn,2_B1_Mn,2_B1_Vn,2_B2_Mn,2_B2_Vn,2_B3_Mn,2_B3_Vn,2_B4_Mn,2_B4_Vn,2_B5_Mn,2_B5_Vn,2_B6_Mn,2_B6_Vn,2_B7_Mn,2_B7_Vn,2_B8_Mn,2_B8_Vn,2_B9_Mn,2_B9_Vn,2_B10_Mn,2_B10_Vn,3_B1_Mn,3_B1_Vn,3_B2_Mn,3_B2_Vn,3_B3_Mn,3_B3_Vn,3_B4_Mn,3_B4_Vn,3_B5_Mn,3_B5_Vn,3_B6_Mn,3_B6_Vn,3_B7_Mn,3_B7_Vn,3_B8_Mn,3_B8_Vn,3_B9_Mn,3_B9_Vn,3_B10_Mn,3_B10_Vn,4_B1_Mn,4_B1_Vn,4_B2_Mn,4_B2_Vn,4_B3_Mn,4_B3_Vn,4_B4_Mn,4_B4_Vn,4_B5_Mn,4_B5_Vn,4_B6_Mn,4_B6_Vn,4_B7_Mn,4_B7_Vn,4_B8_Mn,4_B8_Vn,4_B9_Mn,4_B9_Vn,4_B10_Mn,4_B10_Vn,5_B1_Mn,5_B1_Vn,5_B2_Mn,5_B2_Vn,5_B3_Mn,5_B3_Vn,5_B4_Mn,5_B4_Vn,5_B5_Mn,5_B5_Vn,5_B6_Mn,5_B6_Vn,5_B7_Mn,5_B7_Vn,5_B8_Mn,5_B8_Vn,5_B9_Mn,5_B9_Vn,5_B10_Mn,5_B10_Vn,6_B1_Mn,6_B1_Vn,6_B2_Mn,6_B2_Vn,6_B3_Mn,6_B3_Vn,6_B4_Mn,6_B4_Vn,6_B5_Mn,6_B5_Vn,6_B6_Mn,6_B6_Vn,6_B7_Mn,6_B7_Vn,6_B8_Mn,6_B8_Vn,6_B9_Mn,6_B9_Vn,6_B10_Mn,6_B10_Vn,7_B1_Mn,7_B1_Vn,7_B2_Mn,7_B2_Vn,7_B3_Mn,7_B3_Vn,7_B4_Mn,7_B4_Vn,7_B5_Mn,7_B5_Vn,7_B6_Mn,7_B6_Vn,7_B7_Mn,7_B7_Vn,7_B8_Mn,7_B8_Vn,7_B9_Mn,7_B9_Vn,7_B10_Mn,7_B10_Vn,8_B1_Mn,8_B1_Vn,8_B2_Mn,8_B2_Vn,8_B3_Mn,8_B3_Vn,8_B4_Mn,8_B4_Vn,8_B5_Mn,8_B5_Vn,8_B6_Mn,8_B6_Vn,8_B7_Mn,8_B7_Vn,8_B8_Mn,8_B8_Vn,8_B9_Mn,8_B9_Vn,8_B10_Mn,8_B10_Vn,9_B1_Mn,9_B1_Vn,9_B2_Mn,9_B2_Vn,9_B3_Mn,9_B3_Vn,9_B4_Mn,9_B4_Vn,9_B5_Mn,9_B5_Vn,9_B6_Mn,9_B6_Vn,9_B7_Mn,9_B7_Vn,9_B8_Mn,9_B8_Vn,9_B9_Mn,9_B9_Vn,9_B10_Mn,9_B10_Vn,10_B1_Mn,10_B1_Vn,10_B2_Mn,10_B2_Vn,10_B3_Mn,10_B3_Vn,10_B4_Mn,10_B4_Vn,10_B5_Mn,10_B5_Vn,10_B6_Mn,10_B6_Vn,10_B7_Mn,10_B7_Vn,10_B8_Mn,10_B8_Vn,10_B9_Mn,10_B9_Vn,10_B10_Mn,10_B10_Vn,11_B1_Mn,11_B1_Vn,11_B2_Mn,11_B2_Vn,11_B3_Mn,11_B3_Vn,11_B4_Mn,11_B4_Vn,11_B5_Mn,11_B5_Vn,11_B6_Mn,11_B6_Vn,11_B7_Mn,11_B7_Vn,11_B8_Mn,11_B8_Vn,11_B9_Mn,11_B9_Vn,11_B10_Mn,11_B10_Vn,12_B1_Mn,12_B1_Vn,12_B2_Mn,12_B2_Vn,12_B3_Mn,12_B3_Vn,12_B4_Mn,12_B4_Vn,12_B5_Mn,12_B5_Vn,12_B6_Mn,12_B6_Vn,12_B7_Mn,12_B7_Vn,12_B8_Mn,12_B8_Vn,12_B9_Mn,12_B9_Vn,12_B10_Mn,12_B10_Vn
201,Punjab,faridkot,2006,kharif,Rice,85000,338000.0,3.976470588,339000.0,337000.0,3,9,0,6,0,3,20,34,9,7,45,32,1,2,,,48,34,469,281,11,28,0,25,0,13,20,43,6,20,55,34,0,6,,,65,39,485,238,25,9,19,7,19,3,34,19,26,3,90,28,14,1,,,109,33,499,413,,,,,,,,,,,,,,,,,,,,,52,12,47,9,53,12,41,21,55,16,106,37,47,7,,,139,48,519,324,50,17,41,11,51,18,32,7,30,6,62,26,18,2,,,65,29,488,1628,73,0,58,0,51,0,64,2,42,4,60,37,20,2,,,73,45,526,216,86,0,70,0,59,0,74,12,71,1,77,31,40,0,,,91,31,564,160,53,1,41,1,39,2,56,3,29,5,62,42,7,4,,,75,58,526,144,15,10,9,7,13,4,23,14,23,6,76,22,8,3,,,96,22,480,251,22,5,10,6,11,7,5,17,30,9,73,18,20,9,,,93,14,497,209,,,,,,,,,,,,,,,,,,,,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,,,,,,,,,,,,,,,,,,,,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,,,,,,,,,,,,,,,,,,,,
202,Punjab,faridkot,2007,kharif,Rice,87000,351000.0,4.034482759,338000.0,339000.0,26,7,14,6,20,3,50,9,31,5,47,35,12,6,,,51,40,496,211,,,,,,,,,,,,,,,,,,,,,53,132,41,99,39,119,59,58,19,11,65,0,9,12,,,53,7,567,472,36,10,25,10,31,15,26,13,30,15,68,40,13,11,,,85,55,493,218,56,21,45,14,50,17,36,9,39,10,65,29,26,4,,,83,47,526,1890,93,59,91,57,88,53,78,42,82,46,29,6,59,24,,,29,6,527,1897,68,482,52,567,53,562,56,359,40,284,74,16,25,169,,,85,7,497,956,48,1,32,3,25,1,44,38,28,12,64,30,5,5,,,76,37,485,238,115,90,110,83,109,81,104,74,58,23,51,18,30,6,,,16,1,555,2103,14,37,9,23,13,19,20,2,20,6,74,30,9,5,,,98,32,482,246,18,12,7,11,9,13,1,14,25,25,63,34,18,21,,,80,38,487,233,41,12,24,16,23,23,5,14,13,40,53,19,3,45,,,59,24,484,1602,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,,,,,,,,,,,,,,,,,,,,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,
203,Punjab,faridkot,2008,kharif,Rice,95000,414000.0,4.357894737,351000.0,338000.0,39,1,25,1,18,2,41,14,18,7,31,43,4,6,,,24,53,504,192,20,9,12,7,4,6,36,23,25,5,67,36,12,1,,,75,36,473,545,10,11,0,11,0,6,31,27,0,10,60,38,0,2,,,71,49,468,283,40,12,34,12,44,20,42,16,47,23,101,47,34,12,,,135,62,495,432,54,22,48,21,57,23,38,22,50,28,85,35,40,21,,,102,40,502,399,84,0,74,0,78,0,59,0,36,1,63,32,21,0,,,62,53,526,1102,40,15,34,13,34,13,54,17,36,19,90,36,20,12,,,112,43,508,372,30,14,23,11,22,4,59,53,28,18,80,42,12,4,,,99,47,480,508,11,17,4,14,4,12,41,19,8,18,66,38,0,7,,,83,47,456,318,15,18,7,13,12,10,15,4,17,5,72,31,5,7,,,92,36,503,1231,21,4,9,6,10,6,3,19,28,12,66,37,23,12,,,82,46,484,241,44,0,32,0,33,0,63,0,49,0,40,45,31,0,,,43,55,525,146,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,
204,Punjab,faridkot,2009,kharif,Rice,98000,414000.0,4.224489796,414000.0,351000.0,,,,,,,,,,,,,,,,,,,,,4,9,0,6,0,3,48,9,9,10,53,31,0,5,,,60,34,469,281,7,11,0,9,0,6,35,25,0,8,62,32,0,2,,,72,39,474,267,46,19,43,18,56,31,50,23,66,26,114,40,50,23,,,155,53,518,328,28,22,23,20,32,27,25,19,34,26,83,46,26,26,,,118,59,468,283,50,11,45,11,56,14,49,8,58,23,116,62,51,28,,,169,82,517,333,146,3,138,0,138,3,129,0,45,45,11,60,21,34,,,11,59,540,306,22,10,15,7,13,4,41,20,13,16,64,34,0,8,,,79,41,470,278,13,12,6,11,0,12,40,14,7,8,66,38,0,3,,,82,48,464,295,21,9,11,7,14,6,19,1,22,1,70,27,6,2,,,90,27,475,264,58,31,42,20,43,15,32,19,38,7,81,28,30,1,,,98,28,511,513,13,6,2,8,5,6,15,9,21,8,63,30,16,6,,,77,34,482,246,,,,,,,,,,,,,,,,,,,,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,
205,Punjab,faridkot,2010,kharif,Rice,101000,409000.0,4.04950495,414000.0,414000.0,128,24,106,19,117,20,134,24,119,27,53,27,92,19,,,48,24,549,567,14,13,4,16,1,22,47,0,13,18,52,42,3,19,,,59,55,495,214,21,8,14,5,12,3,51,35,17,5,76,33,8,2,,,88,36,498,418,43,24,40,23,56,35,47,27,63,33,111,58,49,26,,,155,82,481,503,29,57,24,59,35,67,22,42,37,37,89,25,30,28,,,122,26,481,249,55,20,46,22,53,31,44,18,51,39,111,40,44,39,,,149,55,518,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,10,23,11,20,8,64,23,27,21,89,39,9,10,,,109,50,512,354,13,13,6,10,7,8,25,11,13,10,68,36,0,6,,,88,42,475,264,10,24,3,18,4,18,4,25,12,30,69,29,4,35,,,87,32,496,211,8,13,0,11,0,8,15,25,18,7,57,25,11,2,,,67,22,476,262,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,74,,74,,74,,74,,74,,74,,,,74,,74,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,,148,,148,,148,,148,,148,,148,,148,,,,148,,148,
206,Punjab,gurdaspur,2004,kharif,Rice,202000,641000.0,3.173267327,587000.0,547000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Punjab,gurdaspur,2005,kharif,Rice,190000,590000.0,3.105263158,641000.0,587000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Punjab,gurdaspur,2006,kharif,Rice,201000,636000.0,3.164179104,590000.0,641000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Punjab,gurdaspur,2007,kharif,Rice,191000,617000.0,3.230366492,636000.0,590000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Punjab,gurdaspur,2008,kharif,Rice,201000,663000.0,3.298507463,617000.0,636000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Punjab,gurdaspur,2009,kharif,Rice,204000,640000.0,3.137254902,663000.0,617000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Punjab,gurdaspur,2010,kharif,Rice,204000,705000.0,3.455882353,640000.0,663000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Punjab,hoshiarpur,2004,kharif,Rice,58000,171000.0,2.948275862,179000.0,159000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,48,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,58,52,0,0,0,0,0,0,0,0,0,0,7,2,0,0,,,8,2,81,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,9,3,5,1,4,0,16,9,8,2,30,34,1,0,,,40,58,173,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,19,7,0,0,0,0,0,0,0,0,0,0,6,1,0,0,,,10,2,74,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,2,0,59,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,49,,49,,49,,49,,49,,49,,,,49,,49,,64,,64,,64,,64,,64,,64,,64,,,,64,,64,,64,,64,,64,,64,,64,,64,,64,,,,64,,64,,32,,32,,32,,32,,32,,32,,32,,,,32,,32,,34,,34,,34,,34,,34,,34,,34,,,,34,,34,,30,,30,,30,,30,,30,,30,,30,,,,30,,30,,49,,49,,49,,49,,49,,49,,49,,,,49,,49,,47,,47,,47,,47,,47,,47,,47,,,,47,,47,,32,,32,,32,,32,,32,,32,,32,,,,32,,32,
214,Punjab,hoshiarpur,2005,kharif,Rice,61000,182000.0,2.983606557,171000.0,179000.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,5,0,89,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,4,0,55,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,64,64,27,56,24,45,26,52,19,29,36,101,25,48,25,48,,,32,81,132,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,44,70,37,50,36,48,29,32,25,22,25,22,19,13,,,28,28,153,832,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,8,1,77,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,45,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,58,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,69,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,45,41,47,,47,,47,,47,,47,,47,,47,,,,47,,47,,17,,17,,17,,17,,17,,17,,17,,,,17,,17,,32,,32,,32,,32,,32,,32,,32,,,,32,,32,,64,,64,,64,,64,,64,,64,,64,,,,64,,64,,15,,15,,15,,15,,15,,15,,15,,,,15,,15,,17,,17,,17,,17,,17,,17,,17,,,,17,,17,,30,,30,,30,,30,,30,,30,,30,,,,30,,30,,47,,47,,47,,47,,47,,47,,47,,,,47,,47,,49,,49,,49,,49,,49,,49,,49,,,,49,,49,,64,,64,,64,,64,,64,,64,,64,,,,64,,64,,64,,64,,64,,64,,64,,64,,64,,,,64,,64,,49,,49,,49,,49,,49,,49,,49,,,,49,,49,
